source_id,source_row,source_sentiment,source_balanced_train,text,gt_pro_womens_march
wm_17718,17718,1.0,0.0,"RT @bryanfigueroax: This march is more than just a movement. It is more than uplifting, inspirational, &amp; overpowering. It is the greatness…",1
wm_17719,17719,0.0,0.0,"Man with biggest penis in world registered DISABLED as HALF METRE member https://t.co/m7Iqk1tkeC \n \n#WomensMarch March for or against this ,",1
wm_17720,17720,1.0,0.0,Shook! https://t.co/JoCwMmeF8e,1
wm_17721,17721,0.0,0.0,@Independent The @womensmarch won't bring Trump down but it does show the level of opposition his most unpopular policies will face,1
wm_17722,17722,1.0,0.0,RT @ploriggio: CANADIANS MARCHING IN WASHINGTON: Write the Foreign Affairs emergency line on your body in case you lose your stuff #wmwcana…,1
wm_17723,17723,0.0,0.0,"RT @keishafaye: When they tell you that women only get 77 cents to a man's dollar, remind them that black women only get 63 cents. #WomensM…",1
wm_17724,17724,1.0,0.0,"RT @JennyMRLatham: So proud of @womensmarch - In Budapest, Holland, Italy, Australia. Yesterday was so bleak but today the sun shines https…",1
wm_17725,17725,0.0,0.0,Seriously @FoxNews why isn't @KTVU reporting on the &gt; 200k ppl who marched in SF today!?! #Sfwomensmarch #WomensMarch https://t.co/Bhnli1hiOJ,1
wm_17726,17726,0.0,0.0,What if I told you the #WomensMarch isn't about Trump? 😂😂😂😂😂😂😂😂😂,1
wm_17727,17727,1.0,0.0,Yup . What a massive.... https://t.co/djoCkcBLJl,1
wm_17728,17728,0.0,1.0,"RT @etambascio: Who wants to take their trolling to the next level. All you need is a stamp, pen and paper. #TheResistance #WomensMarch htt…",1
wm_17729,17729,0.0,0.0,Get the fuck out https://t.co/9LCVsUMOKd,1
wm_17730,17730,0.0,0.0,The wouldn't be the first time a bunch of #snowflakes took down a bunch of Nazis. \n#womensmarch,1
wm_17731,17731,0.0,1.0,"#WomensMarch women in Saudi Arabia (Hillary's biggest sponsor) not allowed to drive or vote, need some support from Womens March today",0
wm_17732,17732,1.0,0.0,Ready to go @womensmarch ! 🇵🇷 https://t.co/rAGqmndX8w,1
wm_17733,17733,1.0,1.0,RT @SuhaniBhushan: #WomensMarch #sistermarch in the Hague in solidarity for equality #womensrightsarehumanrights #whyIMarch @CIVICUSallian…,1
wm_17734,17734,1.0,0.0,"#WomensMarch in Austin, TX. The future is female indeed. #nastywoman https://t.co/VorSrU0jrY",1
wm_17735,17735,1.0,0.0,So PROUD of this next generation!! #WomensMarch https://t.co/kGMbPbDEA6,1
wm_17736,17736,1.0,0.0,Solidarity to our sisters all over the world. I was unable to march but for those of you were I Thank you. #WomensMarch #solidarity #love https://t.co/r3ASZ3p1V0,1
wm_17737,17737,1.0,0.0,Highlight of the day #WomensMarch https://t.co/idWw8CGgOF,1
wm_17738,17738,0.0,1.0,We must stand up to #DonaldTrump #NotMyPresidentTrump #WomensMarch https://t.co/tbHltpk19V,1
wm_17739,17739,0.0,0.0,"RT @kyliewylie78: Perfect summary of #WomensMarch #BLM stupidity, irony &amp; hypocrisy. \n#BlackLivesMatter - but #Abortion y'all! \n \n#ProLife .@L…",1
wm_17740,17740,0.0,0.0,"RT @GordonFrame: Didn't say much today because I'm a man and can't fully understand what women go through. But I will say this: You go, gir…",1
wm_17741,17741,0.0,0.0,"RT @RepGwenMoore: .@SheriffClarke also said #WomenOfColor \absent\"" from @womensmarch. Again, I think you're referring to @realDonaldTrump's…""",1
wm_17742,17742,1.0,0.0,"#WomensMarch \ngirls are strong, girls are empowered, girls are kind, girls are everything, girls just wanna have fun",1
wm_17743,17743,0.0,0.0,EVERYONE WITH LARGE PLATFORMS MEN OR WOMEN TWEETING ABOUT THE #WomensMarch I LOVE YOU ALL.,1
wm_17744,17744,0.0,0.0,RT @sfpelosi: .@blucaller agree it was unnecessary for #WomensMarch to snub Hillary - THE REASON WE ARE MARCHING. But we still need to keep…,1
wm_17745,17745,1.0,0.0,#solidarity is a beautiful thing 😄 https://t.co/UaGCJaKPAJ,1
wm_17746,17746,1.0,1.0,Omg yas https://t.co/yHk59mhItb,1
wm_17747,17747,0.0,0.0,RT @TheDionneMama: Divided States of America. \n \n#WomensMarch #WomensMarchOnWashington #DonaldTrump @IvankaTrump @realDonaldTrump @ananavarr…,1
wm_17748,17748,1.0,0.0,"Something else the #WomensMarch here and all over the world were (at least to me): cathartic, therapeutic, motivating. #resist",1
wm_17749,17749,1.0,0.0,Passionate Response to #WomensMarch by Conservative Woman Instantly Goes VIRAL https://t.co/0zA6gZ7Ktc https://t.co/FdbzdgIke8,1
wm_17750,17750,1.0,1.0,RT @MsDocTransform: @WTPatty @NuckChorris81 @KittensnKegs @WilkowMajority I wonder what she thinks of her leader Pro Sharia Law stance? \nht…,0
wm_17751,17751,0.0,0.0,#Auckland #NewSouthWales #Bangkok \n \n#WomensMarch Against @POTUS \n \nUnfollow @POTUS @VP @FLOTUS @KellyAnnePolls @WhiteHouse @MELANIATRUMP https://t.co/rh4Mj6lduA,1
wm_17752,17752,1.0,0.0,RT @cornchipsss: my sisters gangsta sign from yesterdays march in #denver. #womensmarch respect ✊🏽✊🏻✊🏾 https://t.co/Md5uwJDQih,1
wm_17753,17753,1.0,0.0,RT @SKZCartoons: Watching #WomensMarch on CNN; hundreds of thousands of people marching for rights and dignity. Thank you all. Moved to tea…,1
wm_17754,17754,1.0,0.0,Sign done! 💯 ready for tomorrow's #MarchOnWashington #Nashville #WhyIMarch https://t.co/IpiH0Q3Dti,1
wm_17755,17755,0.0,0.0,"Man I leave Twitter for a couple hours to watch #20thCenturyWomen and when I come back,my mentions be blowin up.Already over it #WomensMarch",1
wm_17756,17756,1.0,0.0,"#womensmarch Sen Elizabeth Warren in Boston challenges don't whine, fight back - for basic dignity and respect and economic opportunity 4all",1
wm_17757,17757,0.0,0.0,Casually crying over Sunday morning coffee and photos of the #WomensMarch all over the WORLD,1
wm_17758,17758,0.0,1.0,RT @NeidermyerKayla: WHAT RIGHTS DO WE NOT HAVE?!?!?! WHAT IS WRONG WITH THESE WOMEN????? https://t.co/8iNzig5rav,0
wm_17759,17759,1.0,1.0,RT @taslimanasreen: ‘We’re Not Going Away’: Hundreds of thousands of women march in Washington against Trump. @womensmarch https://t.co/icb…,1
wm_17760,17760,0.0,0.0,"White feminism is such another branch of white supremacy. That's why, blk women, we need to stop allowing ourselves to be used.#WomensMarch",1
wm_17761,17761,1.0,0.0,RT @lesleyabravanel: This may be the best #WomensMarch sign yet https://t.co/NHrf27WFf1,1
wm_17762,17762,0.0,0.0,"#WomensMarch Build Labor,Black &amp; Brown Self-Defense Guards Against Racist Police Terror! https://t.co/GR1kVoZ4yl 678",1
wm_17763,17763,1.0,0.0,"the solidarity between the men, women and children who are marching for equality is truly heartwarming #womensmarch",1
wm_17764,17764,1.0,0.0,"🔥 #FiredUp: LOS ANGELES, CONGRATZZZ! You expected 80K &amp; got 750K! That's D.C. &amp; New York combined. 👊❤ #WomensMarch https://t.co/Ce2XVORjYW",1
wm_17765,17765,1.0,0.0,You already know @katherineshelby is the loudest one out here. #WomensMarch https://t.co/SaThu7ckPi,1
wm_17766,17766,1.0,0.0,Huffington Post: 89 badass feminist signs from the #WomensMarch https://t.co/V1rL1SmdH1 : 89 badass… https://t.co/nSmBsSbQuI #NewsInTweets,1
wm_17767,17767,0.0,0.0,"@realDonaldTrump those people @womensmarch did vote, while you were in bed with Putin who installed you as POTUS. Illegitimate POTUS.",1
wm_17768,17768,0.0,0.0,"Genuinely guys, it's so weird that Selena hasn't commented on the march. \nHoping she's okay. #WomensMarch https://t.co/1DrCqNtTiD",1
wm_17769,17769,1.0,0.0,MY BODY MY CHOICE #WomensMarch,1
wm_17770,17770,1.0,0.0,These women are extremly inspiring ♡ #WomensMarch #WomenWhoHaveInspiredMe,1
wm_17771,17771,1.0,0.0,RT @psychodestiel: GIRL POWER 💪🏻💄 @KathrynLNewton #WomensMarch https://t.co/Yl6STUG9HE,1
wm_17777,17777,1.0,0.0,"\n#PoetryHour https://t.co/tsTDTIfO69""",1
wm_17778,17778,0.0,1.0,RT @haytay_24: The top left picture bugs me so much. How can you be marching for more respect for women when you're referring to yourself a…,0
wm_17779,17779,0.0,0.0,"RT @KatEdmiston: #WomensMarch at just the moment we need 2 RISE TOGETHER, some petty extremists want to step on other women. We have 2 do b…",1
wm_17780,17780,1.0,0.0,Commit to fighting to protect #reprofreedom. Stand with @NARAL and the @womensmarch: https://t.co/umkD4piJ50,1
wm_17781,17781,1.0,0.0,RT @ivettetru78: #Repost @Chiquis626 \nI love this. ❤💙💜💛🖤💖 #QualityMenRespectWomen #WomensMarch #TeamChiquis4 https://t.co/iXGfMzHTQ8,1
wm_17782,17782,1.0,1.0,Our 💕 will march in sync. You in #Berlin and me in #London. \n#LoveTrumpsHate https://t.co/9ZC5dFyPWT,1
wm_17783,17783,0.0,1.0,@realDonaldTrump @POTUS Tweets matter so how about a stmt about the millions globally that marched against you? Bad #WomensMarch #presscore,1
wm_17784,17784,1.0,0.0,RT @DianaD416: @tatianamaslany I’m marching in Toronto for human rights and decency for all human beings! #WhyIMarch,1
wm_17785,17785,1.0,0.0,"This is great! Democracy is alive, we have to send this message directly to GOP in 2018, that is the only language GOP understands! https://t.co/Suu9N3tG1H",1
wm_17786,17786,1.0,0.0,@paolamendoza @womensmarch @msladyjustice1 @lsarsour @TamikaDMallory @Janaye_Ingram @sarahsophief @eisadavis Great job! #WomensMarch,1
wm_17787,17787,0.0,0.0,"White folks, use your privilege to help rather than hinder during this protest, make sure NO ONE is excluded. #WomensMarch",1
wm_17788,17788,1.0,0.0,RT @unitedchurch: How has the #WomensMarch helped white feminists examine their privilege? Read this piece from the @nytimes. \n \nhttps://t.c…,1
wm_17789,17789,1.0,0.0,"RT @lawologist: \Use the tools you have.\"" @deepakguptalaw calls for each of us to remain engaged &amp; active. #RiseAbove #WomensMarch""",1
wm_17790,17790,0.0,1.0,What happened to @CNN &amp; @MSNNews NON STOP coverage of #WomensMarch WHY NOT SHOW THE AFTERMATH? @FoxNews @MediaBuzzFNC @HowardKurtz RT #tcot,0
wm_17791,17791,0.0,0.0,How can someone be so ignorant?!? https://t.co/nMmZIu5nGA,1
wm_17792,17792,1.0,0.0,RT @JillNicholls01: #WomensMarch London https://t.co/VHqZz0OVti,1
wm_17793,17793,1.0,0.0,RT @ced1694: 4 years ago I was at @BarackObama's #InauguralBall tonight I am preparing to march with the @womensmarch to show that we still…,1
wm_17794,17794,1.0,0.0,RT @clayybae_: Great thread to read! https://t.co/Pdd5T7VJKg,1
wm_17795,17795,1.0,0.0,Ready! ❤️@womensmarch @FullFrontalSamB https://t.co/OReEhjqZGz,1
wm_17796,17796,1.0,0.0,"RT @jordanmuller18: Pulling into the parking lot at RFK Stadium, hundreds of busses already parked, hundreds more still rolling in. #Womens…",1
wm_17797,17797,1.0,0.0,STAYING STRONG SISTERS! #WomensMarch #WomensMarchOnWashington #womensmarchlondon #womensmarchlosangeles2017 #WomensRights #ResistTrump https://t.co/UALSnwlFov,1
wm_17798,17798,1.0,0.0,Thank you for your unbelievable support ❤️ #WMGlobal https://t.co/gc0QiO5PCg,1
wm_17799,17799,1.0,0.0,Listen to the crowd go nuts. They are really excited to see that dog. https://t.co/gLDHbuE9WG,1
wm_17800,17800,1.0,0.0,Women's March Melbourne #WomensMarch #WMGlobal https://t.co/MSJlpo3Opc,1
wm_17801,17801,0.0,1.0,RT @Hebahersi: Carnage?I didn't realize you could predict the https://t.co/SCiFqI2IYI must mean dropping 72 bombs a day by the drone king i…,0
wm_17802,17802,0.0,0.0,What a creep. https://t.co/XEhf2TNRGb,1
wm_17803,17803,0.0,1.0,Trick there is to see *into* the charade. To look thru it is ignorant at best https://t.co/41jVya7lIb,0
wm_17804,17804,0.0,0.0,RT @NewNebraska: .@BillKintner officially opposes harassment &amp; assault. Still insults women mocking #WomensMarch as too unattractive/old to…,1
wm_17805,17805,0.0,1.0,RT @Conservativeind: #YoureSoWhite You marched in the #WomensMarch because you're pissed off that a white woman wasn't elected,0
wm_17806,17806,0.0,1.0,this doesn't feel genuine https://t.co/GMEIZPwxL7,0
wm_17807,17807,0.0,0.0,"@EHDMA @RichardDawkins @CFI_DC @womensmarch New religion is @MakeAmericaAshamedAgain, it's village idiot GW Bush all over again!",1
wm_17808,17808,0.0,0.0,"#WomensMarch \nMakes me so mad! We've worked so hard, so long-Marched on State Capitol for ERA twice when I was 18-19! https://t.co/XwpvxjkAyo",1
wm_17809,17809,1.0,1.0,Something tells me these women will never have to worry about having an #abortion! #WomensMarch #PlannedParenthood https://t.co/ZehGP4lNHC,0
wm_17810,17810,1.0,0.0,RT @Lesleyyyyy_: #WomensMarch makes me so proud to be a girl💕👡👭,1
wm_17811,17811,1.0,0.0,Wish I could be there at the #WomensMarch!,1
wm_17812,17812,1.0,1.0,"@JustinTrudeau @AhmedDHussen Since we exist, we all were, we are all, and we will all be immigrants!!! #statusnow #WomensMarch https://t.co/cjaDKkyZyu",1
wm_17813,17813,1.0,0.0,@arikakane @womensmarch Rise up ladies!!! #action #ItsTime,1
wm_17814,17814,1.0,0.0,Scenes from yesterday #womensmarch @ Downtown Los Angeles https://t.co/RIWGSAbN5o,1
wm_17815,17815,1.0,0.0,"RT @bizzlenaaa: Women are amazing, intelligent, beautiful, sexy, confident and absolutely gorgeous! #WomensMarch https://t.co/PFjnVmhJJO",1
wm_17816,17816,1.0,0.0,RT @GuyKawasaki: The latest Guy’s Daily Paper! https://t.co/3179XkUsQo Thanks to @Marc_R_Gordon @collbud #womensmarch #socialmedia,1
wm_17817,17817,1.0,0.0,👌🏽👌🏽👌🏽 for the Tre https://t.co/PIYOiCBh9R,1
wm_17818,17818,1.0,0.0,I for one am SHOCKED by this surprising and completely unforeseeable turn of events. https://t.co/C5yLxHiWjk,1
wm_17819,17819,0.0,0.0,RT @crazyauntpurl: BEST SIGN OF ALL TIME https://t.co/nc9oNbMxZJ,1
wm_17820,17820,1.0,0.0,"RT @LisaEdelstein: Saturday, Jan21, 100's of thousands of women (&amp; me) will march in unity in DC #WomensMarch @womensmarch Here's why: http…",1
wm_17821,17821,1.0,0.0,#WomensMarch train on the way to St. Paul singing https://t.co/ik3mhm1FIC,1
wm_17822,17822,1.0,0.0,RT @redragwork: #WomensMarch #SFZ start them young #Shipley https://t.co/SivRfl8KIb,1
wm_17823,17823,0.0,1.0,Maybe I'm too old? But WTF does this mean? https://t.co/eqIhqpiogE,0
wm_17824,17824,0.0,0.0,"I saw one yesterday that said \fuck cisterhood\"" https://t.co/6isW8YG7Ce""",1
wm_17825,17825,1.0,1.0,@piersmorgan #womensmarchlondon #WomensMarch police will be discarding their pepper spray and replacing with perfume from the pound shop.,0
wm_17826,17826,1.0,0.0,"RT @dankildee: Today, I'm marching for health care, reproductive rights &amp; all of the progress we've made. This is what a democracy looks li…",1
wm_17827,17827,1.0,0.0,RT @AustinKellerman: Bus full of Arkansans headed to D.C. at this moment for #MarchOnWashington #WomensMarch #WMOW #arpx #ARNews https://t.…,1
wm_17828,17828,1.0,0.0,Thousands will be in DC to stand with women. Here's how to stand with them if you can't get there too: https://t.co/2Gqg11AAPe #womensMarch,1
wm_17829,17829,1.0,0.0,RT @WomensMarchKS: What Tristen said... \n \n#ksmarch_topeka #womensmarchks #whyimarch #womensmarch https://t.co/EXy5k8rhlB,1
wm_17830,17830,0.0,0.0,".@ANNELAMOTT we're having a sister @womensmarch, @WomensMarchMelb, so only the elderly and confused snakes are hanging around today",1
wm_17833,17833,1.0,1.0,"\nToday, we march. #Wome…""",1
wm_17834,17834,1.0,0.0,"RT @jlemonsk: \Tweet folks with respect.\"" \""Tweet people with dignity.\"" #WomensMarchMadison #WomensMarch https://t.co/oJDiM1tU2a""",1
wm_17835,17835,1.0,0.0,RT @SunflowerSoul71: Thank you! Hillary should get credit for her quote! https://t.co/1Pk74kRH8J,1
wm_17836,17836,0.0,1.0,"RT @ttunyi: Poorly worded statement, she does realize Isis, al-queda, al-shabab, boko haram, Hamas etc all follow the same ideology right?…",0
wm_17837,17837,1.0,0.0,RT @salmakia77: Hell yes #TheResistance #WomensMarch https://t.co/507oazzQAm,1
wm_17838,17838,1.0,0.0,"As this weekend ends, i want to send a special shout out to the @DCPoliceDept! They and others kept everyone safe #WomensMarch #whyIMarch",1
wm_17839,17839,1.0,0.0,RT @MarinaVAntonova: Get in formation. #WomensMarch #BlackLivesMatter https://t.co/LaJPegQbJt,1
wm_17840,17840,1.0,1.0,If I'd known you were going I would have knitted you a vagina hat - my mum 💕 #WomensMarch,1
wm_17841,17841,1.0,0.0,At the Los Angeles @womensmarch yesterday... read my speech here: https://t.co/q7K8jRIAHK #strongertoget... by #marcylauren via @c0nvey,1
wm_17842,17842,1.0,0.0,#WomensMarch Amsterdam amazing foto's! Proud!,1
wm_17843,17843,1.0,0.0,You are quite right @EnglishBeat - informed my wife of the similarity a few days ago as she was busy editing a video for them. #WomensMarch https://t.co/Sg9pFBUUJI,1
wm_17844,17844,0.0,0.0,RT @MadeHistApparel: Womens March On Washington Predicted To Draw Bigger Crowd Than Trump Inauguration https://t.co/2Ou7Bh0Ffk #wmw2017 #wh…,1
wm_17845,17845,1.0,0.0,RT @emmykinney: Happy #WomensMarch day!!! 💗🌟,1
wm_17846,17846,1.0,0.0,RT @MaggieJordanACN: 694K+ marchers at 370 locations on January 21st \nEnter your zip code for a location near you. \n#WomensMarch \n https://t.…,1
wm_17847,17847,1.0,1.0,"god bless her parents; she could have been \witnessing\"" with \""abortion kills\"" sign; #peacefulprotests #changetheconversation #ProtestMarch https://t.co/eIr0qSRM3d""",0
wm_17848,17848,1.0,0.0,"In a new landscape where positive news is a rarity, I'm so absolutely stoked by the #WomensMarch hashtag and all the people marching! &lt;3",1
wm_17849,17849,0.0,1.0,"@Madonna you're CRAZY. In one breath you say \thought about blowing up the white house\"" the next you say, \""I choose love.\"" HYPOCRITE. #MAGA https://t.co/sbzDWUTeQX""",0
wm_17850,17850,1.0,0.0,"RT @SquirtGG: I newed da BeeMoth bees marchin'. Fistbump, bro. https://t.co/wmorR64rJz",1
wm_17851,17851,1.0,0.0,@TaylorLorenz omg Katie up top https://t.co/u8pcennsC3,1
wm_17852,17852,0.0,1.0,RT @Scorpio1080: I'm pro choice but excluding those who don't believe exactly as you do does not create unity. Shame on you #WomensMarch,0
wm_17853,17853,1.0,0.0,RT @lalahhathaway: STAY IN THE STREETS!!!!! https://t.co/CAIOEUWWdU,1
wm_17854,17854,1.0,0.0,"Houston, Texas. #WomensMarch https://t.co/QS0dZMGIfd",1
wm_17855,17855,0.0,0.0,When you're living on your knees you rise up! ft. my poorly made sign #WomensMarch @Lin_Manuel https://t.co/PFhwghJB7L,1
wm_17856,17856,1.0,0.0,#WomensMarch will dominate cable news for much of the rest of the day... https://t.co/C0gNGGmSdv,1
wm_17857,17857,1.0,1.0,RT @womensmarch: We're so excited to see #WomensMarch national organizer Nantasha Williams on @VanJones68' #TheMessyTruth at 9pm EST on @CN…,1
wm_17858,17858,1.0,1.0,RT @thegiaviolet: united #WomensMarch https://t.co/spWwlwOAaE,1
wm_17859,17859,1.0,0.0,RT @MichaelColyar: #WomensMarch #AshleyJudd #notmypesident @BarackObama @MichelleObama MC facebook.cim/afunnythinghappenedonthewaytothewhit…,1
wm_17861,17861,1.0,0.0,"\n#WomensMarch https://t.co/0z0PgoGCK0""",1
wm_17862,17862,1.0,0.0,"RT @DrForester: Another amazing comparison between the Women's March today, and The Cheeto Inauguration yesterday #WomensMarch https://t.…",1
wm_17863,17863,1.0,0.0,We did vote... and then we marched! And we will vote and march again! ✊🏼#womensmarch https://t.co/xpCCmViOj6,1
wm_17864,17864,1.0,0.0,We’re in a helicopter high over the #WomensMarch in Chicago. Watch on Facebook Live https://t.co/eq7IKhbZGz https://t.co/3mLjpbav7A,1
wm_17865,17865,0.0,1.0,@YasmeenHassan7 @equalitynow @womensmarch Women rights r human rights coz they r part of human just like men end discrimination #WomanMarch,1
wm_17866,17866,1.0,0.0,"RT @Kriseman: I'll be joining the #WomensMarch in the Sunshine City as @StPeteTomalin &amp; fam march in DC. We've got you covered, St. Pete. #…",1
wm_17867,17867,1.0,0.0,RT @solamentejoy: Beautiful women and men out there marching today..#Womensmarch #WeThePeople @womensmarch \n#TheOnlyLabelIKnowIsHUMAN http…,1
wm_17868,17868,1.0,0.0,"RT @hesheatingup: Some of the best, most tremendous 1.5million signs from #WomensMarch in Raleigh yesterday. It was such a powerful event!…",1
wm_17869,17869,1.0,0.0,RT @womensmarch: Our national co-chairs @TamikaDMallory and @msladyjustice1 are on #EssenceLive RIGHT NOW. Tune in via @Essence! https://t.…,1
wm_17870,17870,1.0,0.0,"RT @msellemaldonado: Largest protest crowd in history today is Houston, TX! Honored to be a part of the movement. #WomensMarch #imeverywoma…",1
wm_17871,17871,1.0,0.0,RT @PoliticusSarah: Watch Live: Massive Crowd Of Real Americans Protest Trump At #WomensMarch On Washington via @politicususa https://t.co/…,1
wm_17872,17872,1.0,0.0,"RT @scottsantens: Listening to @JPMorrell speak at the #WomensMarch in New Orleans. He says there are 10,000 people here today for this! #n…",1
wm_17873,17873,0.0,0.0,"#addhername @womensmarch please fix this. Show respect, and be INCLUSIVE. This is not the time to erase women @WiseWmn4Clinton",1
wm_17874,17874,1.0,0.0,RT @tomwatson: Why I march. https://t.co/Q0VXRosN9I,1
wm_17875,17875,1.0,0.0,"Hmmm 82000 more ppl using the metro to get to #WomensMarch than yesterday's inauguration. Capitol Hill, take note.",1
wm_17876,17876,1.0,0.0,RT @SKFigy: The babes with the power. 👊🏻 #WomensMarch #WomensMarchMN https://t.co/O95CBc8zIW,1
wm_17877,17877,1.0,0.0,Portland being Portland. Turning this march into a dance party. #WomensMarch https://t.co/fSC0JCGg4F,1
wm_17878,17878,1.0,1.0,President Trump Responds to #WomensMarch on Twitter https://t.co/0xX4HoPt7b https://t.co/46OKnanhVk,1
wm_17879,17879,1.0,0.0,"RT @kendrick38: There should be one in most major cities, you can find out where at https://t.co/neV717NaQ5 https://t.co/myrdt9sMl6",1
wm_17880,17880,0.0,0.0,"Don't know IF U&gt;@HeidiJaster R \right\"" re.*your* view of #WomensMarch &amp; not sure that U need/want my validation, so: https://t.co/aUbId00OP1""",1
wm_17881,17881,0.0,0.0,"Actress @AmericaFerrera tells crowd at #WomensMarch \a platform for hate and division assumed power\"" but \""the president is not America\""""",1
wm_17882,17882,1.0,0.0,RT @WomenOfInflnce: So much good energy at the #WomensMarch #Toronto! https://t.co/owKNNw8pGK,1
wm_17883,17883,1.0,1.0,Thank You❣ https://t.co/Bhyea0wbwL,1
wm_17884,17884,1.0,0.0,Marching for women's and all rights. \n#WomensMarch #chi-town #Solidarity @ Millennium Park https://t.co/PdCrDAVzUW,1
wm_17885,17885,1.0,0.0,"This is Betsy. She has already knitted 50 #pussyhats. While we wait to get near the start of #WomensMarch, she's kitting more. How many??! https://t.co/welbFGUoPs",1
wm_17886,17886,1.0,0.0,They marched on Antarctica today!!! #WomensMarch https://t.co/lklCmW59Xe,1
wm_17887,17887,1.0,0.0,RT @sallykohn: One week until #womensmarch. I'll be wearing this shirt. Underneath some layers anyway. Plus my… https://t.co/O3haeoEzd9,1
wm_17888,17888,1.0,0.0,Unreal. It begins.... https://t.co/6pMmOZE0vS,1
wm_17889,17889,0.0,0.0,I have so much FOMO and guilt for not being at the #WomensMarch 😩🤒😭,1
wm_17890,17890,1.0,0.0,@Fergie Ms. Fergie @Fergie Afternoon Hi Fergie It's Women's March! #Fergie 💞💕💘 #WomensMarch,1
wm_17891,17891,1.0,0.0,"RT @caviarpoetgirl: 60,000 people attend the #WomensMarch in Toronto. https://t.co/65GtyhcMAQ",1
wm_17892,17892,1.0,0.0,01/21/17 will go down in herstory #WomensMarch https://t.co/X2Sh9AVRdF,1
wm_17893,17893,1.0,0.0,RT @jacet808: Magic 101 #WomensMarch #trump #magic101 https://t.co/hHu7fVJGQG,1
wm_17894,17894,1.0,0.0,@kevinmkruse This is what a feminist looks like https://t.co/0UE83IEn8E,1
wm_17895,17895,1.0,0.0,@fawfulfan They have 10 instructions in 100 days. Take a look at next steps https://t.co/u8UlT9o0Iv,1
wm_17896,17896,1.0,0.0,I have so many amazing photos from just my 90 minutes of sitting by a tree watching the influx of marchers #WomensMarch #Boston,1
wm_17897,17897,1.0,0.0,Glad to see the #WomensMarch was successful today :) https://t.co/XNN0lIohth,1
wm_17898,17898,1.0,0.0,RT @steelers_girl78: So they won't need to... \n#WhyIMarch https://t.co/2i9I5cvAWX,1
wm_17899,17899,0.0,1.0,"Right, we're now done with @SouthwestAir. Also, which globalists paid for the #WomensMarch protesters' plane tickets? https://t.co/PIBsvTj47x",0
wm_17900,17900,1.0,0.0,Once again there's only 1 word for it #Pendejos @CNN @GuyEndoreKaiser #WomensMarch #Education #notsosubtle,1
wm_17901,17901,0.0,0.0,RT @TerahJay: LMAO TayTay we had you clocked last year. Go right back to saying nothing hun. Neutral conservative media queen unless conven…,1
wm_17902,17902,1.0,0.0,An estimated 2.2 million people across the country can't be ignored #WomensMarch,1
wm_17903,17903,1.0,0.0,"RT @DeborahCrossChi: This is power, might &amp; right. Beautiful! #rightsideofhistory #womensmarchDC #WomensMarch #womensmarchnyc #WomensMarchc…",1
wm_17904,17904,1.0,0.0,RT @katmcquown: #WomensMarch \nMarch to show young girls they are strong and unstoppable and CAN make change in their world.,1
wm_17905,17905,1.0,0.0,RT @PhilRosenthal: Proud to be with ALL of you. #WomensMarch https://t.co/2id9qBuvNm,1
wm_17906,17906,1.0,0.0,"RT @MeLoseBrainUhOh: John Lewis: \I know something about marching...I'm ready to march again. Don't let anybody turn you around.\"" #WomensMa…""",1
wm_17907,17907,1.0,1.0,RT @AsraNomani: Oh thank you @RandolpheLibre. Ive created a Word Doc folder of Soros documents &amp; cross-referenced each @womensmarch partner…,0
wm_17908,17908,1.0,0.0,I love Asians https://t.co/pByiJWzfld,1
wm_17909,17909,1.0,0.0,RT @Bolder_lady: @CNN ..so telling. https://t.co/gspHfD4f3j,1
wm_17910,17910,0.0,0.0,@kthelem @ldomholt @KelseyDomholt Sent earlier. Also: https://t.co/Nqchv6e0ir,1
wm_17911,17911,1.0,0.0,RT @bluevirginia: Added photos of #womensmarch- @BarbaraKanninen @Arl_CDorsey @GWeinschenk @arlingtondems https://t.co/PC4HlMiaeb https://…,1
wm_17912,17912,0.0,1.0,Madonna -- Drinking All Her Cares Away https://t.co/qmnXyVjhbi via @TMZ #WomensMarch,0
wm_17913,17913,1.0,0.0,#WomensMarch check out my new blog post on the Women's March in Washington \n \nhttps://t.co/77wYC6f8r7,1
wm_17914,17914,1.0,0.0,RT @drMcCoy_theDJ: #womensmarchchi #womensmarch #jan21 \nAs soon as I walked down the last step leaving the Adams &amp;… https://t.co/nLsZ7JqAlE,1
wm_17915,17915,1.0,0.0,RT @VotesCa: I love seeing inclusion.. This is what makes America great! https://t.co/vejGs60sy0,1
wm_17916,17916,1.0,0.0,They could educate them 😀#spelling #simple https://t.co/sKa5jYxO88,1
wm_17917,17917,1.0,0.0,The union makes us strong! Proud to be standing in solidarity with the #WomensMarch https://t.co/h9GA2QpwDw via @AFLCIO #1uWomen,1
wm_17918,17918,1.0,0.0,Some of the best signs from the #WomensMarch in DC yesterday https://t.co/5UhTJbVQs6,1
wm_17919,17919,1.0,0.0,I wish I was there to fight alongside all of you. Keep up the good work ladies and gentleman. Let your voices be heard. #WomensMarch,1
wm_17920,17920,1.0,0.0,"RT @sarahboesveld: Here’s why Canadians are going to @womensmarch — &amp; why @Chatelaine will be there too, w live coverage @CdnWomenMarch htt…",1
wm_17921,17921,1.0,0.0,Important thread alert https://t.co/5dHJVMfH9B,1
wm_17922,17922,1.0,0.0,i stan such amazing women #WomensMarch https://t.co/IboHBY13hA,1
