source_row_id,text,rating1,rating2,rating3,n_offensive_ratings,unanimous,gt_offensive
2616,no [NAME].,0,0,0,0,1,0
2617,who tf this is,0,0,1,1,0,0
2618,hi i\'m just curious how you got my number i don\'t remember signing up for anything,0,0,0,0,1,0
2619,ya that\'s fine just being controversial:),0,0,0,0,1,0
2620,what i never hard of you guys,0,0,0,0,1,0
2621,([number blanked]/[number blanked]) we are focused on our own campaign. does not [NAME]tter which side you pick both sides are wrong. we are taking back this country as the american party. th.,0,0,0,0,1,0
2622,([number blanked]/[number blanked]) e [number blanked]% of this nation will be silent no more. hope to gain your support. #overholser[number blanked].,0,0,0,0,1,0
2623,can you please remove my number from your system? i gave you it two years ago asked the same thing and you guys have yet to scrap it.,0,0,0,0,1,0
2624,thank you [NAME].,0,0,0,0,1,0
2625,you have the wrong number please remove me from your list.,0,0,0,0,1,0
2626,can you guys please take me off of your list i am leasing the building you guys used to use and somehow i\'m on your list because i came by to see it and now i get bothered at all hours i\'ve had my baby woken up by intrusive calls and texts please remove me from your system,0,0,0,0,1,0
2627,this is not [NAME]s phone!!!!!!,0,0,0,0,1,0
2628,take me off the list? i don\'t know [NAME]???,0,0,0,0,1,0
2629,i just got this #,0,0,0,0,1,0
2630,thanks,0,0,0,0,1,0
2631,hi [NAME]. take me of the text list please and thank you!,0,0,0,0,1,0
2632,thank you!!,0,0,0,0,1,0
2633,my name\'s [NAME] you got the wrong number homie.,0,0,0,0,1,0
2634,just called him. thank you for letting me know. are there any opportunities to get more involved in los angeles?,0,0,0,0,1,0
2635,could you please take my number off of your list?,0,0,0,0,1,0
2636,please discontinue messages. kyana is hospitalized.,0,0,0,0,1,0
2637,take my number off of your volunteering lists or i will file for harrasment against the company you are volunteering for. i no longer want to receive any messages from you guys. thanks.,0,0,1,1,0,0
2638,who is this.,0,0,0,0,1,0
2639,you have the wrong person sorry,0,0,0,0,1,0
2640,could you do me a solid and take me off the mailing list? i don\'t even go ksc anymore.,0,0,0,0,1,0
2641,thx!,0,0,0,0,1,0
2642,please take me off this list.,0,0,0,0,1,0
2643,no. your fat.,1,1,1,3,1,1
2644,i\'ve been in touch with my mocs but will reiterate. thank you [NAME].,0,0,0,0,1,0
2645,‚ù§Ô∏è.,0,0,0,0,1,0
2646,cool.,0,0,0,0,1,0
2647,this isn\'t barb.,0,0,0,0,1,0
2648,can do.,0,0,0,0,1,0
2649,i shall yes.,0,0,0,0,1,0
2650,alright thanks.,0,0,0,0,1,0
2651,please remove me from this message,0,0,0,0,1,0
2652,have done that!,0,0,0,0,1,0
2653,"i work with a group of [number blanked] and i will share with all; this ""skunk"" must be ""neutralized!""",0,0,0,0,1,0
2654,will do.,0,0,0,0,1,0
2655,ˇëç.,0,0,0,0,1,0
2656,stop texting,0,0,1,1,0,0
2657,already have,0,0,0,0,1,0
2658,i\'m not [NAME]!!!!!!!,0,0,1,1,0,0
2659,please don\'t text me.,0,0,0,0,1,0
2660,can you guys please stop texting me! ‚ò[number blanked]Ô∏è.,0,0,0,0,1,0
2661,thank you! sorry!,0,0,0,0,1,0
2662,pruitt needs to go!,0,0,0,0,1,0
2663,liked ‚Äúhey [NAME] it\'s [NAME] volunteering w/ nextgen america. epa administrator [NAME] pruitt is under investigation for his waste of taxpayer dollars and shady ties to corporate polluters. urge your members of congress to call on [NAME] pruitt to resign:‚Äù.,0,0,0,0,1,0
2664,piss off.,1,0,1,2,0,1
2665,sorry this isn\'t [NAME]. i support your work though!,0,0,0,0,1,0
2666,no worries will do!,0,0,0,0,1,0
2667,sorry ive swapped to the meme party feelsbadman.,0,0,0,0,1,0
2668,thx.,0,0,0,0,1,0
2669,please remove me from this list,0,0,0,0,1,0
2670,thank you!,0,0,0,0,1,0
2671,[autoreply] i\'m teaching at the moment. i\'ll get back to you after class.,0,0,0,0,1,0
2672,[NAME] will do it.,0,0,0,0,1,0
2673,liked ‚Äúhttp://nxtgn.us/du[number blanked]‚Äù.,0,0,0,0,1,0
2674,please remove my phone number.,0,0,0,0,1,0
2675,and this isn\'t amiya.,0,0,0,0,1,0
2676,sorry you have the wrong number this is a [number blanked] year old girl.,0,0,0,0,1,0
2677,not [NAME]... take this number off the list please.,0,0,0,0,1,0
2678,i did just like i urged the security council to reassess the email fiasco and meddling on the investigation on the parts of comey and lynch.,0,0,0,0,1,0
2679,stop texting me,0,0,1,1,0,0
2680,yes he needs investigating,0,0,0,0,1,0
2681,with pleasure!,0,0,0,0,1,0
2682,i think you had the wrong number i didn\'t open anything,0,0,0,0,1,0
2683,no worries i just didn\'t know if it was business. i\'ll delete it. i didn\'t look at it,0,0,0,0,1,0
2684,no thank you. please quit texting.,0,0,1,1,0,0
2685,great.,0,0,0,0,1,0
2686,thank god,0,0,0,0,1,0
2687,please stop texting to me.,0,0,0,0,1,0
2688,thank you.,0,0,0,0,1,0
2689,done! i spoke to an actual person instead of a recorder! yay.,0,0,0,0,1,0
2690,go arizona. hopefully more people join us.,0,0,0,0,1,0
2691,my heart is with you but i prefer my cellphone use not be political at all. please lose the number. thank you.,0,0,0,0,1,0
2692,trump as well.,0,0,0,0,1,0
2693,stop ˇõë,0,0,0,0,1,0
2694,lol. i work for nextgen. keep up the good work.,0,0,0,0,1,0
2695,stop texting me!,0,0,1,1,0,0
2696,not [NAME]niels phone.,0,0,0,0,1,0
2697,i\'ll summon my members a$ap [NAME]. we\'re good.,0,0,0,0,1,0
2698,already done stays ago on line.,0,0,0,0,1,0
2699,thanks [NAME]. ill make sure to voice my concern to my representatives,0,0,0,0,1,0
2700,no problems sharing but i dont exactly have friends that are politically active lol. \n\nbest of luck to you guys and what youre doing,0,0,0,0,1,0
2701,i did more than that,0,0,0,0,1,0
2702,u [number blanked].,0,0,0,0,1,0
2703,let\'s kick his ass.,1,0,0,1,0,0
2704,i cant.,0,0,0,0,1,0
2705,sorry.,0,0,0,0,1,0
2706,has he been convicted yet?,0,0,0,0,1,0
2707,"well since he hasn\'t been convicted of anything i wouldn\'t want to have him resign with our justice system\'s whole ""innocent until proven guilty"" bit but the moment he\'s convicted i\'ll sign up. thank you so much for your time!",0,0,0,0,1,0
2708,this is jennedie\'s father good am here\'s her cell # ‚Ä≠([number blanked]) [number blanked]-[number blanked]‚Ä¨.,0,0,0,0,1,0
2709,how can i get off of your texting list?,0,0,0,0,1,0
2710,how about we keep [NAME] pruitt and fire all of you dumbasses?,1,1,1,3,1,1
2711,[NAME] pruitt is a great man.,0,0,0,0,1,0
2712,congress never listens to me,0,0,0,0,1,0
2713,okaaaaay.,0,0,0,0,1,0
2714,sorry i changed my citizenship from the united states. i don\'t live there anymore.,0,0,0,0,1,0
2715,please remove me from your text list,0,0,0,0,1,0
2716,hey please have nextgen america stop contacting me on any for of media. i don\'t care for this information,0,0,1,1,0,0
2717,thanks [NAME],0,0,0,0,1,0
2718,okay but how,0,0,0,0,1,0
2719,okay but get this though,0,0,0,0,1,0
2720,it wasn\'t my money,0,0,0,0,1,0
2721,but wait.,0,0,0,0,1,0
2722,what companies are he supportingv.,0,0,0,0,1,0
2723,hey [NAME] it\'s [NAME] volunteering w/ nextgen america. epa administrator [NAME] pruitt is under investigation for his waste of taxpayer dollars and shady ties to corporate polluters. urge your members of congress to call on [NAME] pruitt to resign:\nhttps://nextgenamerica.org/act/boot-pruitt-congress/?utmsource=relay.,0,0,0,0,1,0
2724,you got it. i\'m very familiar with his sly ways as i live in oklahoma where he came from. p.o.s!!,0,0,0,0,1,0
2725,block,0,0,1,1,0,0
2726,thank you,0,0,0,0,1,0
2727,i want all of congress to resign to.,0,0,0,0,1,0
2728,please take me off the texting list.,0,0,0,0,1,0
2729,k thx please remove me from your list.,0,0,0,0,1,0
2730,i will forward this on.,0,0,0,0,1,0
2731,yes for sure.,0,0,0,0,1,0
2732,remove.,0,0,1,1,0,0
2733,‚úöˇèª,0,0,0,0,1,0
2734,howd you get my numbet? dont get me wrong though im all for fucking over [NAME] pruitt.,1,0,0,1,0,0
2735,this is not [NAME]shia #,0,0,0,0,1,0
2736,this is not [NAME] she has changed her number please stop texting me.,0,0,0,0,1,0
2737,[NAME] i\'ll call thanks,0,0,0,0,1,0
2738,[NAME] i\'ll,0,0,0,0,1,0
2739,i‚Äôm sorry about that. friend took my phone. that is fine though.,0,0,0,0,1,0
2740,please don\'t send me texts anymore. good luck!,0,0,0,0,1,0
2741,you got the wrong,0,0,0,0,1,0
2742,what who\'s this,0,0,0,0,1,0
2743,my name is [NAME],0,0,0,0,1,0
2744,i\'m really know you guys.,0,0,0,0,1,0
2745,[NAME] of next-gen america this is [NAME] rowden with county fuels. you might ought to delete me from your posts as i am a trump supporter and a hard-line republican. i have no tolerance for liberals or progressives. spread your hate and discontent among your own kind. you might think about getting a real job instead of being a bottom feeder. i am proud to be a tax-paying god fearing gun packing american with no hidden agenda except to live a clean healthy god-fearing life with no thought towards imposing my views on other people. you and others like you should consider doing the very same thing. i hope you have a great day and thanks for listening!,1,1,1,3,1,1
2746,the d\'s will the r\'s won\'t. that\'s how california rolls.,0,0,0,0,1,0
2747,why do i keep getting these texts,0,0,0,0,1,0
2748,what the hell is next-gen america,1,0,0,1,0,0
2749,i am not travarus and i do not [NAME]t to receive any more text notifications from your organization. please remove this number from your contacts. thank you!,0,0,0,0,1,0
2750,of course! [NAME] pruitt is a corrupt clown and you better believe i\'m getting involved!,0,0,0,0,1,0
2751,of course!,0,0,0,0,1,0
2752,i would like to stop getting text messages please.,0,0,0,0,1,0
2753,already did thanks :-),0,0,0,0,1,0
2754,hey [NAME]. can i see the proof for pruitt?,0,0,0,0,1,0
2755,sadly my members of congress are all in trumps pocket. so all calls useless - working hard to vote bastards out...,0,0,0,0,1,0
2756,ˇëçˇèΩ,0,0,0,0,1,0
2757,i will.,0,0,0,0,1,0
2758,your welcome.,0,0,0,0,1,0
2759,sorry you sent it to wrong number this is [NAME],0,0,0,0,1,0
2760,hey there please remove this number from under the name sherlon this is no longer his number. thank you and have a blessed day!!,0,0,0,0,1,0
2761,done!,0,0,0,0,1,0
2762,hay [NAME] u have the wrong number. my last name is [NAME] not [NAME].,0,0,0,0,1,0
2763,please remove my number from your contact list.,0,0,0,0,1,0
2764,okay [NAME] ˇëç,0,0,0,0,1,0
2765,i just called!,0,0,0,0,1,0
2766,guilty til proven innocent. gotcha.,0,0,1,1,0,0
2767,please stop i\'m not toya.,0,0,0,0,1,0
2768,i\'m a demcrat i will call congress my name is [NAME].,0,0,0,0,1,0
2769,please don\'t contact me again. thank you.,0,0,0,0,1,0
2770,is he looking out for our air water etc .,0,0,0,0,1,0
2771,be glad to.,0,0,0,0,1,0
2772,i already have the #\'s on my phone.,0,0,0,0,1,0
2773,i m not on twitter or facebook so no.,0,0,0,0,1,0
2774,i will be more than happy to share.,0,0,0,0,1,0
2775,have a great night too.,0,0,0,0,1,0
2776,i am not khadijatoi.,0,0,0,0,1,0
2777,congress?,0,0,0,0,1,0
2778,got it! thanks!,0,0,0,0,1,0
2779,remove me from your list please.,0,0,0,0,1,0
2780,that\'s what the money hungry pig gets,1,0,0,1,0,0
2781,na.,0,0,0,0,1,0
2782,thanks for your work [NAME]!,0,0,0,0,1,0
2783,k.,0,0,0,0,1,0
2784,yeet.,0,0,0,0,1,0
2785,okay thank you i\'m sorry i wasn\'t sure if this was automated or a real person.,0,0,0,0,1,0
2786,stop texting em.,0,0,1,1,0,0
2787,me.,0,0,0,0,1,0
2788,i\'m also texting with nextgen for this same campaign lol.,0,0,0,0,1,0
2789,this is not [NAME] please remove my number off of this list.,0,0,0,0,1,0
2790,yes. i am. over and over. in vain.,0,0,0,0,1,0
2791,thank you.\nyou\'re doing important work!,0,0,0,0,1,0
2792,dont i know u from somewhere.,0,0,1,1,0,0
2793,no stop texting,0,0,0,0,1,0
2794,i think you have the wrong number. please stop texting this number,0,0,0,0,1,0
2795,thank you! :),0,0,0,0,1,0
2796,i do this frequently.,0,0,0,0,1,0
2797,definitely,0,0,0,0,1,0
2798,too busy. will help where and when i can.,0,0,1,1,0,0
2799,lose my number lady,1,0,0,1,0,0
2800,hi i\'m actually not interested can you please take me off the list to be contacted? thank you!!,0,0,0,0,1,0
2801,thank you so much!,0,0,0,0,1,0
2802,[NAME] thanks for this [NAME].,0,0,0,0,1,0
2803,i can\'t share with my [number blanked] friends cuz i only got [number blanked] friends.,0,0,0,0,1,0
2804,and my name is bentley you got the wrong number by.,0,0,0,0,1,0
2805,i am blocking you.,0,0,1,1,0,0
2806,you have the wrong #,0,0,0,0,1,0
2807,do.,0,0,0,0,1,0
2808,[NAME] i support your cause however i will not be responding to further texts. please remove my phone # from your list. you may email me.,0,0,0,0,1,0
2809,how do i opt out?,0,0,0,0,1,0
2810,‚úÖ.,0,0,0,0,1,0
2811,i\'ve shared on twitter ˇëçˇèΩ,0,0,0,0,1,0
2812,please stop contacting me.,0,0,0,0,1,0
2813,stop texting me plz.,0,0,0,0,1,0
2814,i already emailed them calledfacebook and twitter.im so angry #[number blanked]important [number blanked] us environment and animals we left moderate republican [number blanked]y bc trump we r democrats;indep,0,0,0,0,1,0
2815,please remove me from your contact list thank you.,0,0,0,0,1,0
2816,cool please don\'t send me political stuff. i see enough from facebook and my father.,0,0,0,0,1,0
2817,can you take me off your list please? thanks!,0,0,0,0,1,0
2818,thanks for the heads up.,0,0,0,0,1,0
2819,okay,0,0,0,0,1,0
2820,take me off this list. thanks.,0,0,0,0,1,0
2821,can i stop getting these texts.,0,0,0,0,1,0
2822,shared info on fb also.,0,0,0,0,1,0
2823,i would but recently fractured my femur.,0,0,0,0,1,0
2824,you have the wrong number this is a new number for a new person.,0,0,0,0,1,0
2825,[NAME] schiff is my rep who calls out these mud dwellers daily but i will call anyway.,0,0,0,0,1,0
2826,i do my actions via email. thank you.,0,0,0,0,1,0
2827,sending texts please.,0,0,0,0,1,0
2828,sorry but i\'m not [NAME].,0,0,0,0,1,0
2829,[NAME] pruitt must resign wasting tax payer dollars and shady ties with corporate polluters. congress stop this dismantling of our constitution.,0,0,0,0,1,0
2830,not at this numberplease note,0,0,0,0,1,0
2831,for what ? he asked .,0,0,0,0,1,0
2832,no sorry im [number blanked] years old.,0,0,0,0,1,0
2833,no please dont.,0,0,0,0,1,0
2834,this is not [NAME]\'s number please remove my number,0,0,0,0,1,0
2835,lol. no clue who he is or what you said he did.,0,0,0,0,1,0
2836,yes my heart missis her when she not there.,0,0,0,0,1,0
2837,don\'t text me i don\'t care.,0,0,0,0,1,0
2838,[NAME] where are you located? yes pruitt needs to go!!!!,0,0,0,0,1,0
2839,can you opt me out of this,0,0,0,0,1,0
2840,hey you have the wrong number,0,0,0,0,1,0
2841,hey [NAME] this is not [NAME]\'s phone! pls remove fr your list. now. thank you.,0,0,0,0,1,0
2842,you got the wrong number please stop calling,0,0,0,0,1,0
2843,[NAME] i agree and will do that [NAME]. but i don\'t want these type of texts. my phone is personal. please take me off your lists. \nthanks,0,0,0,0,1,0
2844,can you take me off this list,0,0,0,0,1,0
2845,not [NAME] this a work phone so please take me off your text list.,0,0,0,0,1,0
2846,i don\'t know what this is and would like my information to be deleted from your system. thank you.,0,0,0,0,1,0
2847,[NAME] pruitt is my best friend.,0,0,0,0,1,0
2848,please remove me from text list. thank you.,0,0,0,0,1,0
2849,please stop contacting me. take me off your list.,0,0,1,1,0,0
2850,fun fact: i actually got through to mr. pruitt and he told me to fuck off.,1,0,1,2,0,1
2851,halt.,0,0,1,1,0,0
2852,cease.,0,0,1,1,0,0
2853,okay thank you.,0,0,0,0,1,0
2854,no problem,0,0,0,0,1,0
2855,[NAME] pruitt can kiss my heavenly ass good night as he descends into the ninth circle of hell.,1,1,0,2,0,1
2856,wil do!,0,0,0,0,1,0
2857,posted on twitter. i no longer use facebook.,0,0,0,0,1,0
2858,can you take me off this list.,0,0,0,0,1,0
2859,what\'s you\'re insta handle?,0,0,0,0,1,0
2860,"while you\'re at it check out zinke i think sec. of interior. he\'s also ""in bed "" with big business. he promised at maralago on christmas [NAME] to put a halt on [NAME] imports & reneged the next day. this is first hand from a guest at the party.",0,0,0,0,1,0
2861,my contact is at the white house now. he had lunch with french president macron yesterday.& is with trump til tomorrow. he is going to take up our issues with trump til friday. \nwish him luck.,0,0,0,0,1,0
2862,i\'ll fill you in as soon as i get the info. i\'m hoping he will confront pruitt & zinke. \nif anyone can he can. \nwhat group do you represent?,0,0,0,0,1,0
2863,good group. \nhow did you get my text number?,0,0,0,0,1,0
2864,[NAME] good. i should have a report in a few hrs from \nwashington.,0,0,0,0,1,0
2865,good news\nmy contact spent [number blanked] minutes in the oval office with trump & [number blanked] minutes with pence. the main subjects were ecology of the earth & protection of wildlife especially endangered species-- elephants rhinos & gorillas. he met quite by accident a senator who shared his interest in elephants. they traded phone numbers & he was invited to go on an official government trip to africa on behalf of endangered animals.\nhe also\nmet the prospective new speaker of the house.\nhe was very positive about our government putting pressure on african [NAME] traders. \nif you want to phone me that\'s [NAME] with me. i\'ll try to keep you posted on any progress. good luck with your mission.\nken.,0,0,0,0,1,0
2866,wrong nmumber.,0,0,0,0,1,0
2867,yes please take me off the list thank you!,0,0,0,0,1,0
2868,this is not [NAME] lose the number.,0,0,0,0,1,0
2869,that‚Äôs my dad.,0,0,0,0,1,0
2870,i‚Äôm in the congress,0,0,0,0,1,0
2871,i don\'t want any more text messages,0,0,0,0,1,0
2872,really? take your corporate heads out of the sand you morons. do the right thing.....just this once!!!!! please!!!,1,0,1,2,0,1
2873,not [NAME]...wrong number.,0,0,0,0,1,0
2874,will do!!!,0,0,0,0,1,0
2875,of course. and i will be sure that the [number blanked] i share it with are liberals!!!,0,0,1,1,0,0
2876,will do!,0,0,0,0,1,0
2877,who is???,0,0,0,0,1,0
2878,sorry i am [NAME],0,0,0,0,1,0
2879,maybe u wrong.,0,0,1,1,0,0
2880,i am fine sorry,0,0,0,0,1,0
2881,dont ploblem.,0,0,0,0,1,0
2882,thank you for sending this!,0,0,0,0,1,0
2883,and thank you for all your doing.,0,0,0,0,1,0
2884,it\'s [NAME].,0,0,0,0,1,0
2885,please don\'t text me any more,0,0,0,0,1,0
2886,i don\'t know who the hell you are,1,0,1,2,0,1
2887,wrong number not canaan,0,0,0,0,1,0
2888,wrong number again!!!,0,0,0,0,1,0
2889,hi [NAME]. can you please remove my number from your list?,0,0,0,0,1,0
2890,stop\n.,0,0,1,1,0,0
2891,vince. sadly died. his phone is mine now.,0,0,0,0,1,0
2892,grieving,0,0,0,0,1,0
2893,this isnt [NAME].,0,0,0,0,1,0
2894,yeah right.,0,0,1,1,0,0
2895,sorry i\'m not [NAME] but thanks,0,0,0,0,1,0
2896,i\'m on it! calling now...,0,0,0,0,1,0
2897,my [NAME] from work?,0,0,0,0,1,0
2898,then who are you,0,0,1,1,0,0
2899,thanks and already contacted him,0,0,0,0,1,0
2900,who is this??,0,0,0,0,1,0
2901,what\'s up [NAME]?,0,0,0,0,1,0
2902,it\'s rude to text people and not respond. i now support [NAME] pruitt.,0,0,1,1,0,0
2903,#boot[NAME].,0,0,0,0,1,0
2904,#bootnextgen.,0,0,1,1,0,0
2905,what did [NAME] do to you?,0,0,0,0,1,0
2906,it\'s other people\'s planet to it\'s not just yours. for someone who wants me to help your seeming very selfish.,1,0,1,2,0,1
2907,ˇòîˇòîˇòî.,0,0,0,0,1,0
2908,yes but how is [NAME] ruining our planet?,0,0,1,1,0,0
2909,first class on my dollar?!?,0,0,0,0,1,0
2910,my hard work?!?,0,0,0,0,1,0
2911,what kind of regulations?,0,0,0,0,1,0
2912,thanks i will!,0,0,0,0,1,0
2913,hi [NAME] i‚Äôm so alone.,0,0,0,0,1,0
2914,take me off this list,0,0,1,1,0,0
2915,no. i love [NAME] pruitt,0,0,1,1,0,0
2916,hi [NAME] please remove me from this and future messages of this nature. i\'ve asked several times and have gotten texts as late as [number blanked]pm which i dont really appreciate. thank you.,0,0,1,1,0,0
2917,absolutelty will do.thank you.,0,0,0,0,1,0
2918,do not message this number.,0,0,0,0,1,0
2919,hey [NAME] i will see how much time i have left after trying to get [NAME] and [NAME] in the red pen just as you said.,0,0,0,0,1,0
2920,federal penitentiary,0,0,0,0,1,0
2921,can\'t my leg hurts.,0,0,0,0,1,0
2922,can you remove me from your list?,0,0,0,0,1,0
2923,not [NAME] take me off your list.,0,0,0,0,1,0
2924,thanks [NAME] i don\'t doubt our governments doing some shady bullshit but i\'m in engineering school and don\'t have time for this right now. i\'m in the good fight for justice when i get out though. keep up the good work.,0,0,0,0,1,0
2925,not [NAME]re texting random numbers is the way but thanks for doing anything at all.,0,0,0,0,1,0
2926,you too :),0,0,0,0,1,0
2927,hey [NAME] i\'ve tried unsubscribing from your guys email/ texts and haven\'t been successful. i admire the work you\'re trying to accomplish but would appreciate if you could unsubscribe me from future messages as i keep myself very up to date with what is going on in the news. thank you so much for your understanding.,0,0,0,0,1,0
2928,bet.,0,0,1,1,0,0
2929,please cancile my contact.,0,0,0,0,1,0
2930,will do!!,0,0,0,0,1,0
2931,please remove me from the contact list thanks.,0,0,0,0,1,0
2932,thanks! #draintheswamp.,0,0,0,0,1,0
2933,thank you [NAME] fir your work\ni\'m\nthis!!!,0,0,0,0,1,0
2934,will do thanks!,0,0,0,0,1,0
2935,please stop messaging me.,0,0,0,0,1,0
2936,sorry this ain\'t [NAME] \nˇë®andˇëßkibler.,0,0,0,0,1,0
2937,no but thank u \nˇë®andˇëßkibler.,0,0,0,0,1,0
2938,thank u\nˇë®andˇëßkibler.,0,0,0,0,1,0
2939,hi is there anyway to unsubscribe from these texts?,0,0,0,0,1,0
2940,i dont know who you are but i hate that fucking [NAME]. ill get on my reps to fuck him up politically and legally.,1,1,0,2,0,1
2941,please stick with email. no text.,0,0,0,0,1,0
2942,please dont call or text this number. thanks.,0,0,0,0,1,0
2943,that seems like a fruitless effort,0,0,1,1,0,0
2944,yes but not very hopeful.,0,0,0,0,1,0
2945,he\'s not going to resign under pressure from only dems.,0,0,0,0,1,0
2946,but thank you for your work.,0,0,0,0,1,0
2947,hey [NAME]. i\'d love to get involved but i recently moved out to oregon. thanks though.,0,0,0,0,1,0
2948,appreciate it. good luck.,0,0,0,0,1,0
2949,i\'m not. [NAME],0,0,0,0,1,0
2950,[NAME] thanks,0,0,0,0,1,0
2951,can you remove me,0,0,0,0,1,0
2952,hi can you please take me off whatever list this is.,0,0,0,0,1,0
2953,hey [NAME] please remove me from your database. thank you.,0,0,0,0,1,0
2954,not [number blanked]th?,0,0,0,0,1,0
2955,stop texting me please.,0,0,1,1,0,0
2956,please take me off this contact list. thank you!,0,0,0,0,1,0
2957,can u pk up [number blanked] bulbs for overhead lites in kitchen please.,0,0,0,0,1,0
2958,walgreens maybe.,0,0,0,0,1,0
2959,i got milk and some other stuff for dinner. we can have have chicken.,0,0,0,0,1,0
2960,woops!!! sorry! ‚Ä¶but i did make the call and spoke to some one! felt good! then pasted on fb!,0,0,0,0,1,0
2961,i sure will! (it\'s [NAME] about the light bulbs)! ˇòö.,0,0,0,0,1,0
2962,thanks i have asked this before and im still receiving messages.,0,0,0,0,1,0
2963,thanks [NAME]! i filled out the info and submitted everything. keep up the good work!,0,0,0,0,1,0
2964,they already do thankfully!,0,0,0,0,1,0
2965,thanks cutie. why do you volunteer?,1,0,1,2,0,1
2966,that did not answer my question.,0,0,1,1,0,0
2967,i work on this already. remove me from your text message list please?,0,0,0,0,1,0
2968,can you guys stop sending me messages thank you.,0,0,0,0,1,0
2969,wrong person stop sending,0,0,1,1,0,0
2970,i\'ve already called them thank you. ˇôÇ,0,0,0,0,1,0
2971,sorry this isnt [NAME].,0,0,0,0,1,0
2972,what about the agribusiness?,0,0,0,0,1,0
2973,hi [NAME]! i\'m on it :) all over this one.,0,0,0,0,1,0
2974,can i please be taken off of the list?,0,0,0,0,1,0
2975,thank you have a great night.\np.s. i agree pruitt should not be in charge of the epa.,0,0,0,0,1,0
2976,please stop harassing me.,0,0,0,0,1,0
2977,i want my number off this list please.,0,0,0,0,1,0
2978,wrong number again.,0,0,0,0,1,0
2979,is it a [number blanked] hour premiere?,0,0,0,0,1,0
2980,hail satan.,1,1,0,2,0,1
2981,fuck them republicans,1,1,0,2,0,1
2982,i\'m union strong and my ibew brothers and sisters can\'t stand fucking republicans.,1,1,0,2,0,1
2983,okay.,0,0,0,0,1,0
2984,leave me alone.,0,0,1,1,0,0
2985,thanks [NAME]. sent emails this weekend.,0,0,0,0,1,0
2986,yes i will share it. thank you!,0,0,0,0,1,0
2987,i\'ll call my rep and senators today.,0,0,0,0,1,0
2988,i\'d love to but my local connections are loyal gopers why we are not closer. i\'ll share it on twitter though.,0,0,0,0,1,0
2989,can\'t we get rid of them all??,0,0,0,0,1,0
2990,please don\'t send anything to this number [NAME],0,0,0,0,1,0
2991,i agree my congressman is onboard with this.,0,0,0,0,1,0
2992,[autoreply] driving right now.,0,0,0,0,1,0
2993,is there anyway to get off this mailing list,0,0,0,0,1,0
2994,could i please be taken off this list?,0,0,0,0,1,0
2995,[NAME] pruitt is my hero how dare you!,0,0,1,1,0,0
2996,\nyou have the wrong telephone number this is no [NAME].,0,0,0,0,1,0
2997,hi! how do i stop receiving these text messages?,0,0,0,0,1,0
2998,thanks :-),0,0,0,0,1,0
2999,wyd?,0,0,1,1,0,0
3000,you have the wrong number please stop contacting this number.,0,0,0,0,1,0
3001,sry i can\'t talk to strangers.,0,0,0,0,1,0
3002,not [NAME]s person address to this number.,0,0,0,0,1,0
3003,for the final time this is not rose\'s number. we have gone over this before please stop texting this number. [NAME].,0,0,1,1,0,0
3004,fuck pruitt! i\'m on it. thanks [NAME]!,1,0,0,1,0,0
3005,thanks [NAME]!!,0,0,0,0,1,0
3006,[NAME] but please stop tryoung me.,0,0,0,0,1,0
3007,[NAME] but please stop texting me,0,0,0,0,1,0
3008,ok. no texting please.,0,0,0,0,1,0
3009,yes please.,0,0,0,0,1,0
3010,ˇôè.,0,0,0,0,1,0
3011,i\'m doing so. i think being in california that they were on board anyway.,0,0,0,0,1,0
3012,stop texting me. i don\'t care,0,0,1,1,0,0
3013,wrong number. stop texting please,0,0,0,0,1,0
3014,dont message me again,0,0,1,1,0,0
3015,please remove my number from your list.,0,0,0,0,1,0
3016,ˇëçˇèæˇëúˇèæˇí™ˇèæ,0,0,0,0,1,0
3017,did.,0,0,0,0,1,0
3018,all politicians are scumbags - could care less.,0,0,1,1,0,0
3019,"hello this is no longer ""l\'s"" cell # so can you please remove me from your text list? thank you!",0,0,0,0,1,0
3020,remove me from this list,0,0,1,1,0,0
3021,shit trump dumb self needs to resign i think we should fire everyone and start over!!@,1,0,0,1,0,0
3022,ffs lose my number.,0,0,1,1,0,0
3023,please do not text me. thank you.,0,0,0,0,1,0
3024,if you guys are gonna text people asking for support you should probably spell their names right,0,0,1,1,0,0
3025,stop sending me messages. i\'m not the person [NAME] ou want.,0,0,1,1,0,0
3026,lies.,0,0,1,1,0,0
3027,hi [NAME],0,0,0,0,1,0
3028,please remove me from this list. thank you.,0,0,0,0,1,0
3029,let\'s talk about bitcoin.,0,0,0,0,1,0
3030,and why have [NAME] just resign. that won\'t fix the real problem. they will just find someone else to be shady.,0,0,1,1,0,0
3031,have [NAME] admit what he did publicly and have him do something to help the problem.,0,0,0,0,1,0
3032,i sure will,0,0,0,0,1,0
3033,okay thank you :),0,0,0,0,1,0
3034,hey [NAME]. on a scale from [number blanked]-[number blanked]. what would you rate your looks? because [NAME] is a super cute name. does the name match the person.,1,1,1,3,1,1
3035,even better,0,0,0,0,1,0
3036,also take my phone number off your list because i\'m not doing any of this,0,0,0,0,1,0
3037,thanks cutie,1,0,0,1,0,0
3038,will do that tomorrow. thanks for all u do for nextgen. have a nice evening.,0,0,0,0,1,0
3039,her new number is [number blanked].,0,0,0,0,1,0
3040,i have.,0,0,0,0,1,0
